review_score,review_comment_message,Avaliação,Tempo_de_Resposta
5,"CANECA FERA DO TIMÃO, MAIS UMA PRA COLEÇÃO",Positiva,35.867222222222225
4,,Positiva,26.62527777777778
5,,Positiva,22.331944444444446
5,,Positiva,156.16472222222222
5,,Positiva,89.19055555555556
5,,Positiva,35.07083333333333
5,,Positiva,67.71722222222222
4,,Positiva,35.52055555555555
5,"Se vcs veem meu cad. só ver compras baratheon eu deveria ganhar um premio além de comprar pra mim, recomendo e ainda compro para os outros q me pedem.
Compro pq acho os produtos maravilhoso.Grata, Elz",Positiva,35.25138888888889
1,"Comprei 4 produtos, sendo que só recebi 3. Faltou um lençol branco sem elástico. Foi quase R$ 100,00. E como eu fico? No prejuizo?",Negativa,101.3775
5,,Positiva,18.40861111111111
5,,Positiva,37.94638888888889
4,Tudo certo!,Positiva,84.37805555555556
5,Satisfeita,Positiva,23.091666666666665
5,,Positiva,71.44027777777778
4,,Positiva,33.99
5,,Positiva,71.305
5,,Positiva,83.18861111111111
4,,Positiva,24.745
5,recomendo,Positiva,40.08861111111111
5,,Positiva,10.086666666666666
5,,Positiva,35.791666666666664
5,,Positiva,135.8161111111111
5,,Positiva,65.67027777777778
5,,Positiva,22.586666666666666
4,,Positiva,36.33833333333333
5,,Positiva,132.42833333333334
4,"Entrega super no prazo,só não usei ainda",Positiva,24.33888888888889
5,Entrega super rápida e produto excelente ,Positiva,62.32361111111111
1,estou aguardando posicionamento da loja sobre a entrega,Negativa,89.55583333333334
5,Bom é confiável ,Positiva,136.43333333333334
1,O produto comprado foi Mbp-662 o fornecido foi MPB33S,Negativa,51.28055555555556
1,"O produto que eu comprei não foi entregue, já reclamei e ainda não obtive resposta.
",Negativa,26.676111111111112
4,"Gostei muito, cores lindas.
O produto vem em madeira leve e parece que é um material tipo contact. Leve como uma placa;
Mas muito bonito. ",Positiva,89.4975
1,"Produto péssimo. Com emblema de ponta-cabeça (invertido) e contém avaria. Já fiz contato com a loja através do e-mail e ninguém respondeu. 
Quero meu dinheiro de volta assim como instruções sobre com",Negativa,40.09166666666667
5,,Positiva,24.3425
5,"Gostei do Fone pois tem uma boa qualidade som, fiquei algumas horas (+ ou - 3h) com ele conectado celular e nada de pedir pra carregar. Ainda não testei o radio, mas acredito que esta ok.
",Positiva,72.65
4,,Positiva,136.0363888888889
1,"Quando fui comprar o produto, dizia que havia em estoque.
Quando comprei, o produto ficou pendente pq não havia mais no estoque. Porém foi descontado do meu cartão.",Negativa,117.39166666666667
4,,Positiva,26.19
4,,Positiva,27.018333333333334
5,tapete muito bonito,Positiva,59.905277777777776
5,,Positiva,119.47083333333333
5,,Positiva,67.35722222222222
5,,Positiva,130.39805555555554
1,Comprei o Iso X e recebi o Nitro Hard ,Negativa,24.69527777777778
4,,Positiva,91.2
4,,Positiva,22.351111111111113
4,,Positiva,41.47
5,,Positiva,17.7225
5,,Positiva,131.23722222222221
5,,Positiva,17.720555555555556
1,Não recebi o produto é a loja não respondeu nenhuma das minhas reclamações ou duvidas.,Negativa,57.326388888888886
4,,Positiva,22.923333333333332
4,,Positiva,130.04194444444445
5,,Positiva,34.62777777777778
5,,Positiva,33.23833333333334
4,"Produto bom !
",Positiva,34.00611111111111
5, Loja maravilhosa,Positiva,374.0036111111111
4,"já compro na loja já a muito tempo, eu recomendo!",Positiva,35.99944444444444
5,,Positiva,34.530277777777776
2,Eu não recebi minha cortina ainda,Negativa,71.39305555555555
5,,Positiva,42.28638888888889
5,,Positiva,133.88833333333332
5,Amei! Lindo!,Positiva,25.68722222222222
5,,Positiva,57.702777777777776
5,bom,Positiva,60.54611111111111
5,,Positiva,22.26
1,,Negativa,87.31972222222223
5,Recebin antes do prazo ainda esse ano vou compa de novo com vcs,Positiva,39.77388888888889
5,,Positiva,302.21666666666664
5,"estou esperando a segunda parte da encomenda só recebi uma parte do pedido.... continuo no aguardo 

Obrigada",Positiva,111.73555555555555
5,Muito bom produto.,Positiva,22.35638888888889
5,Otimos produtos otima entrega só elogios ,Positiva,26.731666666666666
5,Recomendo a compra nessa loja.,Positiva,68.79694444444445
4,Eu gostei muito que entregaram antes do prazo e deu tudo certo!,Positiva,18.67527777777778
5,super recomendo,Positiva,34.098055555555554
5,Super recomendo ,Positiva,80.9725
4,Achei ótimo só achei o tecido misto fino mas no geral é bom custo benefício ! ,Positiva,19.32638888888889
5,,Positiva,69.54305555555555
1,"preço bom, entrega no prazo",Negativa,27.000833333333333
1,Tentei obter uma resposta sobre o atraso de meu pedido diretamente com o fornecedor e não obtive resposta. Precisei entrar em contato com a lannister para intrrmediar isso.,Negativa,15.813333333333333
4,,Positiva,24.694444444444443
4,,Positiva,35.38638888888889
4,,Positiva,35.76916666666666
5,,Positiva,137.8788888888889
5,,Positiva,33.52333333333333
5,,Positiva,25.16722222222222
5,,Positiva,92.98666666666666
4,,Positiva,211.34027777777777
5,,Positiva,133.45138888888889
5,,Positiva,92.9486111111111
2,"A caixa veio bem amassada parecia um produto usado um dos dvds chegou com a caixa quebrada, (a borda), os outros vieram lacrados, mas tinha um brinde.",Negativa,23.535555555555554
4,ainda não testei o produto,Positiva,73.95722222222223
5,Produto veio no tempo esperado!,Positiva,132.53416666666666
4,,Positiva,37.73777777777778
1,"Comprei uma pelúcia do Creeper Minecraft e a qualidade é de loja de 1,99. Quando se liga para o SAC não se consegue falar com ninguém. ",Negativa,68.95666666666666
1,"Comprei 6 cartuchos, recebi apenas 4 unidades após o prazo de entrega, e ate hoje estou tentando entrar em contato para uma solução, mas sem sucesso. ",Negativa,84.28361111111111
1,Não recebi até hoje o produto depois de mais de 2 meses da compra,Negativa,22.071944444444444
5,Ótimo,Positiva,23.712777777777777
4,,Positiva,90.89277777777778
5,,Positiva,22.572777777777777
5,,Positiva,65.09583333333333
4,,Positiva,22.4575
4,,Positiva,96.14666666666666
5,,Positiva,40.42472222222222
4,,Positiva,141.11333333333334
4,"Bom.
Compraria de novo",Positiva,70.99583333333334
5,,Positiva,51.59638888888889
4,,Positiva,35.055277777777775
5,"Sou cliente baratheon, adorooooooo, e realmente recomendo",Positiva,91.04194444444444
4,,Positiva,24.039722222222224
5,,Positiva,25.973055555555554
5,,Positiva,84.07555555555555
5,,Positiva,50.79666666666667
5,,Positiva,113.97555555555556
5,,Positiva,72.73055555555555
1,Falta de respeito resumi meus sentimentos em relação a vcs ,Negativa,47.33888888888889
5,,Positiva,22.197777777777777
4,,Positiva,58.24527777777778
5,,Positiva,21.706944444444446
5,,Positiva,15.01388888888889
1,,Negativa,42.66111111111111
1,Simplesmente não recebi o produto,Negativa,35.32138888888889
5,Gostei muito recomento todos comprar,Positiva,71.21333333333334
5,,Positiva,26.14
5,,Positiva,23.959722222222222
1,"Comprei dois pendentes,Quando fui fazer a retirada nos Correios só tinha um. Estou aguardado uma posição da empresa.",Negativa,85.2725
5,,Positiva,37.08361111111111
5,,Positiva,30.086944444444445
5,,Positiva,23.127222222222223
5,,Positiva,23.968055555555555
5,"O produto é bom, de memory foam, coube o meu Macbook air de 13,3 com um pouquinho de folga. O bolso externo é bem espaçoso e cabe com tranquilidade o cabo de alimentação do notebook. É à prova d'água.",Positiva,134.92222222222222
5,,Positiva,25.893055555555556
1,Produto está até hoje na unidade do correio em Cajamar e não chegou em minha casa. Estraviou?,Negativa,209.58305555555555
5,,Positiva,15.269166666666667
4,,Positiva,81.725
5,"os quadros são lindos, bem acabados. Amei!",Positiva,82.95194444444445
5,,Positiva,71.25472222222223
1,Produto não foi entregue ,Negativa,50.94888888888889
1,Falta receber o protetor de porta e os jogos de cama de solteiro,Negativa,73.66944444444445
5,,Positiva,95.36666666666666
5,Tudo em cima....obrigada,Positiva,112.00805555555556
5,,Positiva,397.50555555555553
4,,Positiva,24.733888888888888
5,,Positiva,69.84277777777778
5,,Positiva,191.88166666666666
4,,Positiva,60.59583333333333
5,,Positiva,45.84361111111111
4,,Positiva,62.12
1,Não veio o produto correto que solicitei ,Negativa,49.47638888888889
5,,Positiva,16.618055555555557
5,,Positiva,36.51722222222222
5,,Positiva,67.12138888888889
5,Excelente,Positiva,70.77222222222223
1,"Recebi produto diferente do que comprei.
Abri reclamação tem 05 dias e continuo aguardando solução",Negativa,183.945
5,"Chegou antes do tempo previsto, lindo e perfeito o relógio ... minha amiga decretação adotar ",Positiva,76.59805555555556
4,,Positiva,13.871944444444445
1,Meu produtos veio errado ,Negativa,26.274166666666666
5,,Positiva,185.6888888888889
5,,Positiva,22.31833333333333
5,,Positiva,72.16777777777777
4,,Positiva,24.576666666666668
1,,Negativa,97.3325
5,,Positiva,17.6075
5,,Positiva,23.524722222222223
1,,Negativa,13.431111111111111
5,,Positiva,83.07805555555555
4,,Positiva,74.935
5,,Positiva,264.7572222222222
4,,Positiva,21.759722222222223
4,,Positiva,21.84888888888889
5,,Positiva,118.16222222222223
5,,Positiva,113.0886111111111
1,Produto incompleto,Negativa,83.16305555555556
5,,Positiva,36.15888888888889
1,"Minha encomenda chegou antes do prazo estipulado ,porém o produto veio em desacordo com o pedido ,ao invés de vir um cartucho pg 145 preto e um cartuchu pg 146 color ,vieram os doi pg 145 preto . E ag",Negativa,18.243055555555557
4,"Foi tudo muito rápido, a compra, o pagamento e a chegada. Só faltou o próximo produto. O que deixaram a desejar, foi que eu comprei pelo site, porém asessei na loja e o vendedor não me explicou.",Positiva,24.02111111111111
5,"Entregas corretas. Antes do prazo estimado 
Melhor preço da internet.
Amo comprar com as lannister,tanto no site quanto as lojas fisicas. Sempre tem promoções..
Muito obrigada muito satisfeita .",Positiva,21.781666666666666
5,,Positiva,14.421388888888888
5,,Positiva,73.0338888888889
5,,Positiva,94.15277777777777
5,,Positiva,18.725277777777777
4,,Positiva,73.395
5,,Positiva,66.37472222222222
5,Entrega no prazo produto de qualidade.. minhas filhas amaram... parabéns pra loja.. ,Positiva,83.4375
5,Produto dentro dos conformes e entrega rápida,Positiva,22.352222222222224
5,,Positiva,23.00111111111111
5,,Positiva,34.570277777777775
5,"Entrega no prazo, produto de qualidade, preço justo. Recomendo",Positiva,67.52805555555555
5,,Positiva,33.72666666666667
1,,Negativa,46.74472222222222
5,,Positiva,27.676111111111112
5,,Positiva,35.325833333333335
4,Produto bom correspondente com as informações fornecidas mas gostei mesmo foi que aentrega fui super rapida apesar de um erro do correio. ,Positiva,66.18888888888888
4,,Positiva,65.91416666666667
5,,Positiva,20.95138888888889
4,,Positiva,19.56388888888889
5,Foi encaminhado super rapido bem embalado e tudo certo ,Positiva,16.894166666666667
5,,Positiva,141.89222222222222
5,,Positiva,300.68666666666667
5,,Positiva,85.30583333333334
5,,Positiva,37.15222222222222
5,,Positiva,26.948055555555555
5,,Positiva,18.5875
4,,Positiva,40.36472222222222
5,,Positiva,5399.248611111111
4,,Positiva,137.42333333333335
5,,Positiva,86.99388888888889
5,Lençol de ótima qualidade! Cor um pouco mais clara do que na foto. ,Positiva,25.778333333333332
5,,Positiva,22.982222222222223
5,"Satisfação total, produto, qualidade, prazo de entrega conforme solicitado e programado. ",Positiva,84.70305555555555
5,,Positiva,33.82388888888889
5,,Positiva,75.6836111111111
1,Já solicitei a troca porém até o momento nada. Enviaram o produto errado e agora informam que a troca não pode ser feita. ,Negativa,20.54611111111111
1,"Comprei, esperei, esperei e até agora nada.
Ainda tenho esperança. Quem sabe houve algum problema que venha a ser resolvido.",Negativa,20.962777777777777
5,,Positiva,212.00555555555556
1,"Eu comprei um celular smartphone , não chegou não recomendo comprar nesta loja targaryen e lannister porque não chegou meu produto. Eu comprei está data,07/06/2017. Era pra chegar no dia .05/07/2017.",Negativa,64.25611111111111
5,produto excelente,Positiva,22.747777777777777
4,,Positiva,68.68083333333334
4,,Positiva,66.6375
4,"Chegou dentro do prazo, ótima qualidade ,porém veio um pequeno arranhão, mais recomendo ",Positiva,71.73027777777777
5,Entrega no prazo correto e o produto em perfeito estado.,Positiva,13.334166666666667
4,,Positiva,36.74944444444444
2,,Negativa,65.13111111111111
5,Recebi o produto antes menos do prazo de entrega. Produto de ótima qualidade ,Positiva,14.914444444444445
5,Produto correto e foi entregue no prazo.,Positiva,64.33277777777778
5,Satisfeito,Positiva,19.239722222222223
5,,Positiva,44.05138888888889
4,,Positiva,23.979444444444443
5,,Positiva,38.60583333333334
1,O problema não é com a loja mais sim com o produto tem que deixar carregando o dia inteiro pra ouvir meia hora de música e não funciona enquanto carrega desliga sozinho. ,Negativa,87.86055555555555
5,,Positiva,22.98638888888889
5,,Positiva,20.9075
4,,Positiva,65.12777777777778
4,,Positiva,20.397222222222222
5,"Chegou muito rápido. Pelo preço é bom, só as pontas de massagem que achei um pouco fracas, mas se tiver cuidado dura! ",Positiva,90.44166666666666
4,Sem nenhuma ocorrência. tudo dentro do programado.,Positiva,36.30083333333334
4,"Da forma descrita, chegou bem antes do prazo",Positiva,19.43777777777778
5,"Muito bom, já tinha comprado antes e recomendo, por ser um site seguro e com maior satisfação aos seus clientes. ",Positiva,60.63305555555556
5,,Positiva,36.80638888888889
5,"Gostei muito ,fiquei na dúvida no começo ,mas agora compro novamente e recomendo, produto entregue antes do prazo 👏👏👏👏",Positiva,25.25722222222222
2,Deveria melhorar o prazo. Demora muito tempo para entregar a mercadoria. O produto permaneceu alguns dias parado e já podia ter sido encaminhado.,Negativa,26.375
4,não obtive retorno até o momento,Positiva,36.907222222222224
5,,Positiva,73.51666666666667
4,,Positiva,71.63277777777778
4,,Positiva,20.319166666666668
5,,Positiva,34.45472222222222
5,,Positiva,30.143333333333334
5,"Só tive problema com correios, embora chegou no prazo, mas era pra te chegado bem antes.Falando do produto, tô muito satisfeito superou minhaa expectativa.targaryen baratheon tão de Parabéns.",Positiva,109.5675
5,,Positiva,110.5675
5,Excelente produto muito lindo amei,Positiva,23.401944444444446
5,,Positiva,24.905833333333334
5,,Positiva,69.43666666666667
5,,Positiva,25.231666666666666
5,,Positiva,35.772777777777776
5,site seguro,Positiva,25.96527777777778
5,,Positiva,69.5275
5,,Positiva,17.266944444444444
5,"Amei o produto, entrega bem antes da data prevista!!!",Positiva,25.714444444444446
5,Tudo certo com a compra e entrega,Positiva,70.60138888888889
5,,Positiva,39.24194444444444
5,,Positiva,18.635555555555555
5,Satisfeito,Positiva,72.83527777777778
5,Entrega super rápida recomendo,Positiva,63.47277777777778
5,,Positiva,25.021944444444443
5,,Positiva,24.005555555555556
4,,Positiva,59.401666666666664
5,Excelente produto.,Positiva,27.249444444444446
5,Excelente atendimento e rapidez na execução da entrega.,Positiva,71.40222222222222
5,,Positiva,23.724722222222223
5,,Positiva,84.8236111111111
5,"Ótimo produto, super recomendo",Positiva,87.42
5,,Positiva,25.683888888888887
5,,Positiva,42.985
5,,Positiva,25.7425
1,produto em atraso.,Negativa,13.513055555555555
4,,Positiva,63.26861111111111
5,Muito boa rápida e eficiente,Positiva,23.200833333333332
5,Produto muito bonito de excelente qualidade e o melhor recebi muito antes do prazo estabelecido.,Positiva,21.65972222222222
5,,Positiva,22.18638888888889
1,,Negativa,72.1361111111111
4,,Positiva,34.280833333333334
5,,Positiva,25.948333333333334
5,"Eu compro de tudo pelo stark, nunca precisei trocar nada, sempre chega antes e certinho, amo comprar no stark e nas lojas que entregam por eles tbm...",Positiva,36.10722222222222
4,Estou aguardando espero que chegue logo,Positiva,19.27722222222222
5,"Veio tranquilo, dentro do prazo. Recomendo",Positiva,62.9275
5,lannister nota dez,Positiva,19.1925
5,,Positiva,43.141666666666666
4,,Positiva,24.799722222222222
5,,Positiva,41.34361111111111
5,"Fiquei muito feliz com minha compra, os produtos chegaram bem antes da data prevista fiquei até surpresa, mercadoria bem embalada e tudo certinho. Amei e super recomendo.",Positiva,81.37333333333333
